Text,Href,URL
HDFS-14340,https://issues.apache.org/jira/browse/HDFS-14340,https://github.com/apache/hadoop/blob/rel/release-3.2.1/hadoop-hdfs-project/hadoop-hdfs-nfs/src/main/java/org/apache/hadoop/hdfs/nfs/nfs3/RpcProgramNfs3.java
HDFS-14521,https://issues.apache.org/jira/browse/HDFS-14521,https://github.com/apache/hadoop/blob/rel/release-3.2.1/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSDirAttrOp.java
HADOOP-16158,https://issues.apache.org/jira/browse/HADOOP-16158,https://github.com/apache/hadoop/blob/rel/release-3.2.1/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/mapred/RetriableFileCopyCommand.java
YARN-9217,https://issues.apache.org/jira/browse/YARN-9217,https://github.com/apache/hadoop/blob/rel/release-3.2.1/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/resourceplugin/gpu/GpuDiscoverer.java
YARN-8925,https://issues.apache.org/jira/browse/YARN-8925,https://github.com/apache/hadoop/blob/rel/release-3.2.1/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/nodelabels/NodeAttributesManagerImpl.java
HDFS-14395,https://issues.apache.org/jira/browse/HDFS-14395,https://github.com/apache/hadoop/blob/rel/release-3.2.2/hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/hdfs/DataStreamer.java
HDFS-14759,https://issues.apache.org/jira/browse/HDFS-14759,https://github.com/apache/hadoop/blob/rel/release-3.2.2/hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/hdfs/protocol/datatransfer/sasl/SaslDataTransferClient.java
HDFS-15197,https://issues.apache.org/jira/browse/HDFS-15197,https://github.com/apache/hadoop/blob/rel/release-3.2.2/hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/ObserverReadProxyProvider.java
HDFS-14942,https://issues.apache.org/jira/browse/HDFS-14942,https://github.com/apache/hadoop/blob/rel/release-3.2.2/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/qjournal/server/JournalNodeSyncer.java
HDFS-15665,https://issues.apache.org/jira/browse/HDFS-15665,https://github.com/apache/hadoop/blob/rel/release-3.2.2/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/balancer/Dispatcher.java
HDFS-14847,https://issues.apache.org/jira/browse/HDFS-14847,https://github.com/apache/hadoop/blob/rel/release-3.2.2/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/blockmanagement/DatanodeAdminManager.java
YARN-10212,https://issues.apache.org/jira/browse/YARN-10212,https://github.com/apache/hadoop/blob/rel/release-3.2.2/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/ResourceManager.java
YARN-10390,https://issues.apache.org/jira/browse/YARN-10390,https://github.com/apache/hadoop/blob/rel/release-3.2.2/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/CapacityScheduler.java
YARN-10369,https://issues.apache.org/jira/browse/YARN-10369,https://github.com/apache/hadoop/blob/rel/release-3.2.2/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/security/NMTokenSecretManagerInRM.java
YARN-7243,https://issues.apache.org/jira/browse/YARN-7243,https://github.com/apache/hadoop/blob/rel/release-3.2.2/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/TestSchedulingPolicy.java
HDFS-15902,https://issues.apache.org/jira/browse/HDFS-15902,https://github.com/apache/hadoop/blob/rel/release-3.2.3/hadoop-hdfs-project/hadoop-hdfs-httpfs/src/main/java/org/apache/hadoop/fs/http/server/HttpFSServer.java
YARN-10814,https://issues.apache.org/jira/browse/YARN-10814,https://github.com/apache/hadoop/blob/rel/release-3.2.4/hadoop-common-project/hadoop-auth/src/main/java/org/apache/hadoop/security/authentication/server/AuthenticationFilter.java
YARN-10997,https://issues.apache.org/jira/browse/YARN-10997,https://github.com/apache/hadoop/blob/rel/release-3.2.4/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/common/fica/FiCaSchedulerApp.java
HADOOP-15681,https://issues.apache.org/jira/browse/HADOOP-15681,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-common-project/hadoop-auth/src/main/java/org/apache/hadoop/security/authentication/server/AuthenticationFilter.java
HADOOP-15942,https://issues.apache.org/jira/browse/HADOOP-15942,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/jmx/JMXJsonServlet.java
HADOOP-16708,https://issues.apache.org/jira/browse/HADOOP-16708,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/util/concurrent/HadoopExecutors.java
HDFS-15219,https://issues.apache.org/jira/browse/HDFS-15219,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/hdfs/DataStreamer.java
HDFS-15161,https://issues.apache.org/jira/browse/HDFS-15161,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/hdfs/shortcircuit/ShortCircuitCache.java
HDFS-15190,https://issues.apache.org/jira/browse/HDFS-15190,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-hdfs-project/hadoop-hdfs-httpfs/src/main/java/org/apache/hadoop/fs/http/server/HttpFSServer.java
HDFS-14339,https://issues.apache.org/jira/browse/HDFS-14339,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-hdfs-project/hadoop-hdfs-nfs/src/main/java/org/apache/hadoop/hdfs/nfs/nfs3/RpcProgramNfs3.java
HADOOP-17046,https://issues.apache.org/jira/browse/HADOOP-17046,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-hdfs-project/hadoop-hdfs-rbf/src/main/java/org/apache/hadoop/hdfs/server/federation/router/RouterRpcServer.java
HDFS-14973,https://issues.apache.org/jira/browse/HDFS-14973,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/balancer/Dispatcher.java
HDFS-14945,https://issues.apache.org/jira/browse/HDFS-14945,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/BlockReceiver.java
HDFS-14751,https://issues.apache.org/jira/browse/HDFS-14751,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/DirectoryScanner.java
HDFS-14760,https://issues.apache.org/jira/browse/HDFS-14760,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/DirectoryWithQuotaFeature.java
HDFS-15154,https://issues.apache.org/jira/browse/HDFS-15154,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSNamesystem.java
HDFS-14238,https://issues.apache.org/jira/browse/HDFS-14238,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/NNThroughputBenchmark.java
HADOOP-13873,https://issues.apache.org/jira/browse/HADOOP-13873,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/S3AFileSystem.java
HADOOP-15961,https://issues.apache.org/jira/browse/HADOOP-15961,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/commit/CommitOperations.java
YARN-7477,https://issues.apache.org/jira/browse/YARN-7477,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/YarnUncaughtExceptionHandler.java
YARN-8995,https://issues.apache.org/jira/browse/YARN-8995,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/event/AsyncDispatcher.java
YARN-7477,https://issues.apache.org/jira/browse/YARN-7477,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/event/EventDispatcher.java
YARN-7477,https://issues.apache.org/jira/browse/YARN-7477,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/test/java/org/apache/hadoop/yarn/util/TestLog4jWarningErrorMetricsAppender.java
YARN-9965,https://issues.apache.org/jira/browse/YARN-9965,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/AuxServices.java
HADOOP-16596,https://issues.apache.org/jira/browse/HADOOP-16596,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/application/ApplicationImpl.java
YARN-9562,https://issues.apache.org/jira/browse/YARN-9562,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/container/ContainerImpl.java
YARN-9349,https://issues.apache.org/jira/browse/YARN-9349,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/localizer/LocalizedResource.java
YARN-10147,https://issues.apache.org/jira/browse/YARN-10147,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/resourceplugin/fpga/IntelFpgaOpenclPlugin.java
YARN-10247,https://issues.apache.org/jira/browse/YARN-10247,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity/CapacityScheduler.java
YARN-9879,https://issues.apache.org/jira/browse/YARN-9879,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/common/fica/FiCaSchedulerApp.java
YARN-9440,https://issues.apache.org/jira/browse/YARN-9440,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/constraint/PlacementConstraintsUtil.java
YARN-9697,https://issues.apache.org/jira/browse/YARN-9697,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/distributed/NodeQueueLoadMonitor.java
YARN-9768,https://issues.apache.org/jira/browse/YARN-9768,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/security/DelegationTokenRenewer.java
YARN-9341,https://issues.apache.org/jira/browse/YARN-9341,https://github.com/apache/hadoop/blob/rel/release-3.3.0/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/security/NMTokenSecretManagerInRM.java
HADOOP-17450,https://issues.apache.org/jira/browse/HADOOP-17450,https://github.com/apache/hadoop/blob/rel/release-3.3.1/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/contract/AbstractContractMultipartUploaderTest.java
HDFS-15809,https://issues.apache.org/jira/browse/HDFS-15809,https://github.com/apache/hadoop/blob/rel/release-3.3.1/hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/hdfs/DeadNodeDetector.java
HADOOP-17669,https://issues.apache.org/jira/browse/HADOOP-17669,https://github.com/apache/hadoop/blob/rel/release-3.3.1/hadoop-hdfs-project/hadoop-hdfs-httpfs/src/main/java/org/apache/hadoop/fs/http/server/HttpFSServer.java
HADOOP-17288,https://issues.apache.org/jira/browse/HADOOP-17288,https://github.com/apache/hadoop/blob/rel/release-3.3.1/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/balancer/Dispatcher.java
HADOOP-17669,https://issues.apache.org/jira/browse/HADOOP-17669,https://github.com/apache/hadoop/blob/rel/release-3.3.1/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/DataNode.java
HDFS-15921,https://issues.apache.org/jira/browse/HDFS-15921,https://github.com/apache/hadoop/blob/rel/release-3.3.1/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNodeRpcServer.java
HADOOP-17597,https://issues.apache.org/jira/browse/HADOOP-17597,https://github.com/apache/hadoop/blob/rel/release-3.3.1/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/S3AFileSystem.java
YARN-10334,https://issues.apache.org/jira/browse/YARN-10334,https://github.com/apache/hadoop/blob/rel/release-3.3.1/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-applications-distributedshell/src/main/java/org/apache/hadoop/yarn/applications/distributedshell/Client.java
HADOOP-17288,https://issues.apache.org/jira/browse/HADOOP-17288,https://github.com/apache/hadoop/blob/rel/release-3.3.1/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/security/NMTokenSecretManagerInRM.java
YARN-10814,https://issues.apache.org/jira/browse/YARN-10814,https://github.com/apache/hadoop/blob/rel/release-3.3.2/hadoop-common-project/hadoop-auth/src/main/java/org/apache/hadoop/security/authentication/server/AuthenticationFilter.java
HADOOP-18065,https://issues.apache.org/jira/browse/HADOOP-18065,https://github.com/apache/hadoop/blob/rel/release-3.3.2/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/util/concurrent/ExecutorHelper.java
HADOOP-18574,https://issues.apache.org/jira/browse/HADOOP-18574,https://github.com/apache/hadoop/blob/rel/release-3.3.5/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/statistics/impl/IOStatisticsStoreImpl.java
HADOOP-17833,https://issues.apache.org/jira/browse/HADOOP-17833,https://github.com/apache/hadoop/blob/rel/release-3.3.5/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/util/JsonSerialization.java
MAPREDUCE-7341,https://issues.apache.org/jira/browse/MAPREDUCE-7341,https://github.com/apache/hadoop/blob/rel/release-3.3.5/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/output/PathOutputCommitterFactory.java
HADOOP-17409,https://issues.apache.org/jira/browse/HADOOP-17409,https://github.com/apache/hadoop/blob/rel/release-3.3.5/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/impl/MultiObjectDeleteSupport.java
HADOOP-17836,https://issues.apache.org/jira/browse/HADOOP-17836,https://github.com/apache/hadoop/blob/rel/release-3.3.5/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azurebfs/services/AbfsHttpOperation.java
YARN-10997,https://issues.apache.org/jira/browse/YARN-10997,https://github.com/apache/hadoop/blob/rel/release-3.3.5/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/common/fica/FiCaSchedulerApp.java
HADOOP-804,https://issues.apache.org/jira/browse/HADOOP-804,https://github.com/apache/hadoop/blob/release-0.10.0/src/java/org/apache/hadoop/ipc/Client.java
HADOOP-840,https://issues.apache.org/jira/browse/HADOOP-840,https://github.com/apache/hadoop/blob/release-0.10.0/src/java/org/apache/hadoop/mapred/TaskTracker.java
null,null,https://github.com/apache/hadoop/blob/release-0.10.1/src/java/org/apache/hadoop/mapred/MapTask.java
null,null,https://github.com/apache/hadoop/blob/release-0.11.1/src/java/org/apache/hadoop/dfs/FSNamesystem.java
HADOOP-1034,https://issues.apache.org/jira/browse/HADOOP-1034,https://github.com/apache/hadoop/blob/release-0.12.0/src/java/org/apache/hadoop/dfs/DataNode.java
HADOOP-1315,https://issues.apache.org/jira/browse/HADOOP-1315,https://github.com/apache/hadoop/blob/release-0.13.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamJob.java
HADOOP-1411,https://issues.apache.org/jira/browse/HADOOP-1411,https://github.com/apache/hadoop/blob/release-0.13.0/src/java/org/apache/hadoop/dfs/DFSClient.java
HADOOP-1148,https://issues.apache.org/jira/browse/HADOOP-1148,https://github.com/apache/hadoop/blob/release-0.13.0/src/java/org/apache/hadoop/dfs/NameNode.java
HADOOP-1411,https://issues.apache.org/jira/browse/HADOOP-1411,https://github.com/apache/hadoop/blob/release-0.13.0/src/java/org/apache/hadoop/io/retry/RetryInvocationHandler.java
HADOOP-1276,https://issues.apache.org/jira/browse/HADOOP-1276,https://github.com/apache/hadoop/blob/release-0.13.0/src/java/org/apache/hadoop/mapred/JobTracker.java
HADOOP-1616,https://issues.apache.org/jira/browse/HADOOP-1616,https://github.com/apache/hadoop/blob/release-0.14.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/HMaster.java
HADOOP-1468,https://issues.apache.org/jira/browse/HADOOP-1468,https://github.com/apache/hadoop/blob/release-0.14.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/HRegionServer.java
null,null,https://github.com/apache/hadoop/blob/release-0.14.0/src/java/org/apache/hadoop/dfs/DFSClient.java
HADOOP-1568,https://issues.apache.org/jira/browse/HADOOP-1568,https://github.com/apache/hadoop/blob/release-0.14.0/src/java/org/apache/hadoop/dfs/FSNamesystem.java
HADOOP-1134,https://issues.apache.org/jira/browse/HADOOP-1134,https://github.com/apache/hadoop/blob/release-0.14.0/src/java/org/apache/hadoop/dfs/NameNode.java
HADOOP-1698,https://issues.apache.org/jira/browse/HADOOP-1698,https://github.com/apache/hadoop/blob/release-0.14.0/src/java/org/apache/hadoop/io/SequenceFile.java
HADOOP-2029,https://issues.apache.org/jira/browse/HADOOP-2029,https://github.com/apache/hadoop/blob/release-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/HLog.java
HADOOP-2038,https://issues.apache.org/jira/browse/HADOOP-2038,https://github.com/apache/hadoop/blob/release-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/HMaster.java
HADOOP-2029,https://issues.apache.org/jira/browse/HADOOP-2029,https://github.com/apache/hadoop/blob/release-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/HRegionServer.java
HADOOP-1789,https://issues.apache.org/jira/browse/HADOOP-1789,https://github.com/apache/hadoop/blob/release-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/HStore.java
HADOOP-1957,https://issues.apache.org/jira/browse/HADOOP-1957,https://github.com/apache/hadoop/blob/release-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/Leases.java
HADOOP-2044,https://issues.apache.org/jira/browse/HADOOP-2044,https://github.com/apache/hadoop/blob/release-0.15.0/src/java/org/apache/hadoop/dfs/FSNamesystem.java
HADOOP-1973,https://issues.apache.org/jira/browse/HADOOP-1973,https://github.com/apache/hadoop/blob/release-0.15.0/src/java/org/apache/hadoop/mapred/JobTracker.java
HADOOP-2731,https://issues.apache.org/jira/browse/HADOOP-2731,https://github.com/apache/hadoop/blob/release-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/HLog.java
HADOOP-2731,https://issues.apache.org/jira/browse/HADOOP-2731,https://github.com/apache/hadoop/blob/release-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/HRegionServer.java
HADOOP-2668,https://issues.apache.org/jira/browse/HADOOP-2668,https://github.com/apache/hadoop/blob/release-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/FSUtils.java
HADOOP-2359,https://issues.apache.org/jira/browse/HADOOP-2359,https://github.com/apache/hadoop/blob/release-0.16.0/src/java/org/apache/hadoop/dfs/PendingReplicationBlocks.java
HADOOP-3007,https://issues.apache.org/jira/browse/HADOOP-3007,https://github.com/apache/hadoop/blob/release-0.16.2/src/java/org/apache/hadoop/dfs/DataNode.java
HADOOP-3162,https://issues.apache.org/jira/browse/HADOOP-3162,https://github.com/apache/hadoop/blob/release-0.17.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamJob.java
HADOOP-3382,https://issues.apache.org/jira/browse/HADOOP-3382,https://github.com/apache/hadoop/blob/release-0.17.0/src/java/org/apache/hadoop/dfs/FSNamesystem.java
hadoop-2910,https://issues.apache.org/jira/browse/HADOOP-2910,https://github.com/apache/hadoop/blob/release-0.17.0/src/java/org/apache/hadoop/ipc/Client.java
HADOOP-2606,https://issues.apache.org/jira/browse/HADOOP-2606,https://github.com/apache/hadoop/blob/release-0.17.0/src/test/org/apache/hadoop/dfs/NNThroughputBenchmark.java
HADOOP-3859,https://issues.apache.org/jira/browse/HADOOP-3859,https://github.com/apache/hadoop/blob/release-0.17.2/src/java/org/apache/hadoop/dfs/DataNode.java
HADOOP-3707,https://issues.apache.org/jira/browse/HADOOP-3707,https://github.com/apache/hadoop/blob/release-0.17.2/src/java/org/apache/hadoop/dfs/FSNamesystem.java
HADOOP-3513,https://issues.apache.org/jira/browse/HADOOP-3513,https://github.com/apache/hadoop/blob/release-0.18.0/src/test/org/apache/hadoop/dfs/NNThroughputBenchmark.java
HADOOP-4910,https://issues.apache.org/jira/browse/HADOOP-4910,https://github.com/apache/hadoop/blob/release-0.18.3/src/hdfs/org/apache/hadoop/dfs/FSNamesystem.java
HADOOP-5134,https://issues.apache.org/jira/browse/HADOOP-5134,https://github.com/apache/hadoop/blob/release-0.19.1/src/hdfs/org/apache/hadoop/hdfs/server/namenode/FSNamesystem.java
HADOOP-96,https://issues.apache.org/jira/browse/HADOOP-96,https://github.com/apache/hadoop/blob/release-0.2.0/src/java/org/apache/hadoop/dfs/FSNamesystem.java
HADOOP-96,https://issues.apache.org/jira/browse/HADOOP-96,https://github.com/apache/hadoop/blob/release-0.2.0/src/java/org/apache/hadoop/dfs/NameNode.java
HADOOP-4797,https://issues.apache.org/jira/browse/HADOOP-4797,https://github.com/apache/hadoop/blob/release-0.20.0/src/core/org/apache/hadoop/ipc/Server.java
HADOOP-5440,https://issues.apache.org/jira/browse/HADOOP-5440,https://github.com/apache/hadoop/blob/release-0.20.0/src/mapred/org/apache/hadoop/mapred/TaskTracker.java
HADOOP-5897,https://issues.apache.org/jira/browse/HADOOP-5897,https://github.com/apache/hadoop/blob/release-0.20.1/src/hdfs/org/apache/hadoop/hdfs/server/namenode/FSNamesystem.java
null,null,https://github.com/apache/hadoop/blob/release-0.22.0/common/src/java/org/apache/hadoop/ipc/Server.java
null,null,https://github.com/apache/hadoop/blob/release-0.22.0/common/src/java/org/apache/hadoop/security/Groups.java
null,null,https://github.com/apache/hadoop/blob/release-0.22.0/hdfs/src/java/org/apache/hadoop/hdfs/BlockReader.java
null,null,https://github.com/apache/hadoop/blob/release-0.22.0/hdfs/src/java/org/apache/hadoop/hdfs/server/datanode/DataNode.java
null,null,https://github.com/apache/hadoop/blob/release-0.22.0/hdfs/src/java/org/apache/hadoop/hdfs/server/datanode/FSDataset.java
null,null,https://github.com/apache/hadoop/blob/release-0.22.0/hdfs/src/java/org/apache/hadoop/hdfs/server/namenode/FSEditLog.java
null,null,https://github.com/apache/hadoop/blob/release-0.22.0/hdfs/src/test/hdfs/org/apache/hadoop/hdfs/server/namenode/NNThroughputBenchmark.java
null,null,https://github.com/apache/hadoop/blob/release-0.22.0/mapreduce/src/contrib/raid/src/java/org/apache/hadoop/raid/RaidNode.java
null,null,https://github.com/apache/hadoop/blob/release-0.22.0/mapreduce/src/java/org/apache/hadoop/mapred/JobTracker.java
null,null,https://github.com/apache/hadoop/blob/release-0.22.0/mapreduce/src/java/org/apache/hadoop/mapreduce/JobSubmitter.java
HADOOP-7858,https://issues.apache.org/jira/browse/HADOOP-7858,https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/HttpServer.java
HADOOP-7924,https://issues.apache.org/jira/browse/HADOOP-7924,https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Server.java
HADOOP-7858,https://issues.apache.org/jira/browse/HADOOP-7858,https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/metrics2/impl/MetricsSystemImpl.java
HADOOP-7777,https://issues.apache.org/jira/browse/HADOOP-7777,https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/net/ScriptBasedMapping.java
HDFS-2868,https://issues.apache.org/jira/browse/HDFS-2868,https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/DataNode.java
HDFS-2675,https://issues.apache.org/jira/browse/HDFS-2675,https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSEditLog.java
MAPREDUCE-3846,https://issues.apache.org/jira/browse/MAPREDUCE-3846,https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/jobhistory/JobHistoryEventHandler.java
MAPREDUCE-3846,https://issues.apache.org/jira/browse/MAPREDUCE-3846,https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/impl/JobImpl.java
