"git_url","branch_name","version_2","version2_2","version3_2"
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Server.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/metrics2/impl/MetricsSystemImpl.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/net/ScriptBasedMapping.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/DataNode.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSEditLog.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/jobhistory/JobHistoryEventHandler.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/impl/JobImpl.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/impl/TaskAttemptImpl.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/impl/TaskImpl.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm/RMCommunicator.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm/RMContainerAllocator.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm/RMContainerRequestor.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/TaskLog.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/Cluster.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/main/java/org/apache/hadoop/mapred/ClientCache.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/main/java/org/apache/hadoop/mapred/ClientServiceDelegate.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/main/java/org/apache/hadoop/mapred/ResourceMgrDelegate.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/main/java/org/apache/hadoop/mapred/YARNRunner.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-applications-distributedshell/src/main/java/org/apache/hadoop/yarn/applications/distributedshell/ApplicationMaster.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/event/AsyncDispatcher.java","Hadoop/release-0.23.1",0,23,1
"https://github.com/apache/hadoop/blob/release-0.23.1/hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/ipc/HadoopYarnProtoRPC.java","Hadoop/release-0.23.1",0,23,1
