"url","branch_name","version_2","version2_2","version3_2"
"https://github.com/apache/kafka/blob/2.5.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/ProcessorStateManager.java","Kafka/2.5.0",2,5,0
"https://github.com/apache/kafka/blob/2.5.0/streams/src/main/java/org/apache/kafka/streams/state/internals/AbstractRocksDBSegmentedBytesStore.java","Kafka/2.5.0",2,5,0
"https://github.com/apache/kafka/blob/2.5.0/streams/src/main/java/org/apache/kafka/streams/state/internals/InMemorySessionStore.java","Kafka/2.5.0",2,5,0
"https://github.com/apache/kafka/blob/2.5.1/streams/src/main/java/org/apache/kafka/streams/processor/internals/AssignedStandbyTasks.java","Kafka/2.5.1",2,5,1
"https://github.com/apache/kafka/blob/2.6.0/clients/src/main/java/org/apache/kafka/clients/NetworkClient.java","Kafka/2.6.0",2,6,0
"https://github.com/apache/kafka/blob/2.6.0/clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractCoordinator.java","Kafka/2.6.0",2,6,0
"https://github.com/apache/kafka/blob/2.6.0/clients/src/main/java/org/apache/kafka/clients/consumer/internals/ConsumerCoordinator.java","Kafka/2.6.0",2,6,0
"https://github.com/apache/kafka/blob/2.6.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/ProcessorStateManager.java","Kafka/2.6.0",2,6,0
"https://github.com/apache/kafka/blob/2.6.0/streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamsPartitionAssignor.java","Kafka/2.6.0",2,6,0
"https://github.com/apache/kafka/blob/2.6.0/streams/src/test/java/org/apache/kafka/streams/tests/EosTestDriver.java","Kafka/2.6.0",2,6,0
"https://github.com/apache/kafka/blob/2.6.1/streams/src/main/java/org/apache/kafka/streams/processor/internals/TaskManager.java","Kafka/2.6.1",2,6,1
"https://github.com/apache/kafka/blob/2.7.0/clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractCoordinator.java","Kafka/2.7.0",2,7,0
